"iso_code","continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","tests_units","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"KOR","Asia","South Korea",2020-06-09,11776,0,44,273,0,0.429,227.413,0,0.85,5.272,0,0.008,1.1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1034645,TRUE,19.962,FALSE,13735,0.265,0.0032,308.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-10,11776,0,44,273,0,0.429,227.413,0,0.85,5.272,0,0.008,1.06,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1050620,TRUE,20.27,FALSE,13589,0.262,0.0033,299.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-11,11776,0,44,273,0,0.429,227.413,0,0.85,5.272,0,0.008,1.08,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1065536,TRUE,20.558,FALSE,13290,0.256,0.0036,277.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-12,11776,0,44,273,0,0.429,227.413,0,0.85,5.272,0,0.008,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1080135,TRUE,20.84,FALSE,12932,0.25,0.0037,272.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-13,11776,0,44,273,0,0.429,227.413,0,0.85,5.272,0,0.008,0.94,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1093352,TRUE,21.095,FALSE,12771,0.246,0.0035,289.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-14,12084,308,44,277,4,0.571,233.361,5.948,0.85,5.349,0.077,0.011,0.99,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1098976,TRUE,21.203,FALSE,12508,0.241,0.0035,285.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,TRUE,TRUE
"KOR","Asia","South Korea",2020-06-15,12084,0,44,277,0,0.571,233.361,0,0.85,5.349,0,0.011,1.01,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1104367,TRUE,21.307,FALSE,12501,0.241,0.0035,288.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-16,12084,0,44,277,0,0.571,233.361,0,0.85,5.349,0,0.011,1.05,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1118415,TRUE,21.578,FALSE,11967,0.231,0.0035,283,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-17,12084,0,44,277,0,0.571,233.361,0,0.85,5.349,0,0.011,1.14,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1131471,TRUE,21.83,FALSE,11550,0.223,0.0038,260.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-18,12084,0,44,277,0,0.571,233.361,0,0.85,5.349,0,0.011,1.12,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1144360,TRUE,22.079,FALSE,11261,0.217,0.0038,260.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-19,12084,0,44,277,0,0.571,233.361,0,0.85,5.349,0,0.011,1.12,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1156711,TRUE,22.317,FALSE,10939,0.211,0.0042,237.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-20,12084,0,44,277,0,0.571,233.361,0,0.85,5.349,0,0.011,1.01,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1169549,TRUE,22.565,FALSE,10885,0.21,0.0044,226.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-21,12421,337,48.143,280,3,0.429,239.869,6.508,0.93,5.407,0.058,0.008,0.93,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1175111,TRUE,22.672,FALSE,10876,0.21,0.0042,240.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,FALSE,TRUE
"KOR","Asia","South Korea",2020-06-22,12421,0,48.143,280,0,0.429,239.869,0,0.93,5.407,0,0.008,0.99,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1180714,TRUE,22.78,FALSE,10907,0.21,0.0043,232.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-23,12421,0,48.143,280,0,0.429,239.869,0,0.93,5.407,0,0.008,0.96,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1194660,TRUE,23.05,FALSE,10892,0.21,0.0044,226.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-24,12421,0,48.143,280,0,0.429,239.869,0,0.93,5.407,0,0.008,0.87,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1207245,TRUE,23.292,FALSE,10825,0.209,0.004,247.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-25,12421,0,48.143,280,0,0.429,239.869,0,0.93,5.407,0,0.008,0.94,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1219126,TRUE,23.522,FALSE,10681,0.206,0.004,252.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-26,12421,0,48.143,280,0,0.429,239.869,0,0.93,5.407,0,0.008,1.05,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1230963,TRUE,23.75,FALSE,10607,0.205,0.0038,265.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-27,12421,0,48.143,280,0,0.429,239.869,0,0.93,5.407,0,0.008,1.16,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1242428,TRUE,23.971,FALSE,10411,0.201,0.004,247.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-28,12715,294,42,282,2,0.286,245.546,5.678,0.811,5.446,0.039,0.006,1.15,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1250343,TRUE,24.124,FALSE,10747,0.207,0.0042,235.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,FALSE,TRUE
"KOR","Asia","South Korea",2020-06-29,12715,0,42,282,0,0.286,245.546,0,0.811,5.446,0,0.006,1.12,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1258602,TRUE,24.283,FALSE,11127,0.215,0.0041,246.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-06-30,12715,0,42,282,0,0.286,245.546,0,0.811,5.446,0,0.006,1.1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1272414,TRUE,24.55,FALSE,11108,0.214,0.0041,246.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-01,12715,0,42,282,0,0.286,245.546,0,0.811,5.446,0,0.006,1.14,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1283879,TRUE,24.771,FALSE,10948,0.211,0.0044,224.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-02,12715,0,42,282,0,0.286,245.546,0,0.811,5.446,0,0.006,1.17,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1294610,TRUE,24.978,FALSE,10783,0.208,0.0048,206.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-03,12715,0,42,282,0,0.286,245.546,0,0.811,5.446,0,0.006,1.15,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1306409,TRUE,25.206,FALSE,10778,0.208,0.005,200.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.94,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-04,12715,0,42,282,0,0.286,245.546,0,0.811,5.446,0,0.006,1.12,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1318171,TRUE,25.433,FALSE,10820,0.209,0.005,201.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-05,13089,374,53.429,283,1,0.143,252.769,7.223,1.032,5.465,0.019,0.003,1.09,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1324703,TRUE,25.559,FALSE,10623,0.205,0.0051,195.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,TRUE,TRUE
"KOR","Asia","South Korea",2020-07-06,13089,0,53.429,283,0,0.143,252.769,0,1.032,5.465,0,0.003,1.05,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1330444,TRUE,25.669,FALSE,10263,0.198,0.0053,188.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-07,13089,0,53.429,283,0,0.143,252.769,0,1.032,5.465,0,0.003,1.03,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1344842,TRUE,25.947,FALSE,10347,0.2,0.0054,183.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-08,13089,0,53.429,283,0,0.143,252.769,0,1.032,5.465,0,0.003,0.93,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1358383,TRUE,26.208,FALSE,10643,0.205,0.0052,191.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-09,13089,0,53.429,283,0,0.143,252.769,0,1.032,5.465,0,0.003,0.86,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1370419,TRUE,26.441,FALSE,10830,0.209,0.0049,204.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-10,13089,0,53.429,283,0,0.143,252.769,0,1.032,5.465,0,0.003,0.82,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1383538,TRUE,26.694,FALSE,11018,0.213,0.0044,224.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-11,13089,0,53.429,283,0,0.143,252.769,0,1.032,5.465,0,0.003,0.93,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1395589,TRUE,26.926,FALSE,11060,0.213,0.0042,237.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-12,13417,328,46.857,289,6,0.857,259.103,6.334,0.905,5.581,0.116,0.017,1.06,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1400792,TRUE,27.027,FALSE,10870,0.21,0.0045,222.5,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,TRUE,TRUE
"KOR","Asia","South Korea",2020-07-13,13417,0,46.857,289,0,0.857,259.103,0,0.905,5.581,0,0.017,0.98,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1406960,TRUE,27.146,FALSE,10931,0.211,0.0043,231.2,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-14,13417,0,46.857,289,0,0.857,259.103,0,0.905,5.581,0,0.017,0.95,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1419264,TRUE,27.383,FALSE,10632,0.205,0.0041,242.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-15,13417,0,46.857,289,0,0.857,259.103,0,0.905,5.581,0,0.017,1.03,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1429964,TRUE,27.589,FALSE,10226,0.197,0.0045,224.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-16,13417,0,46.857,289,0,0.857,259.103,0,0.905,5.581,0,0.017,1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1439996,TRUE,27.783,FALSE,9940,0.192,0.0048,208.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-17,13417,0,46.857,289,0,0.857,259.103,0,0.905,5.581,0,0.017,0.84,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1449665,TRUE,27.97,FALSE,9447,0.182,0.0051,195.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-18,13417,0,46.857,289,0,0.857,259.103,0,0.905,5.581,0,0.017,0.84,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1458852,TRUE,28.147,FALSE,9038,0.174,0.0052,192.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-19,13745,328,46.857,295,6,0.857,265.437,6.334,0.905,5.697,0.116,0.017,0.93,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1463947,TRUE,28.245,TRUE,9022,0.174,0.0046,216.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,TRUE,TRUE
"KOR","Asia","South Korea",2020-07-20,13745,0,46.857,295,0,0.857,265.437,0,0.905,5.697,0,0.017,1.09,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1468841,TRUE,28.34,TRUE,8840,0.171,0.0049,203.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-21,13745,0,46.857,295,0,0.857,265.437,0,0.905,5.697,0,0.017,1.19,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1481038,TRUE,28.575,FALSE,8825,0.17,0.0053,188.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-22,13745,0,46.857,295,0,0.857,265.437,0,0.905,5.697,0,0.017,1.2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1490719,TRUE,28.762,FALSE,8679,0.167,0.0054,186.4,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-23,13745,0,46.857,295,0,0.857,265.437,0,0.905,5.697,0,0.017,1.2,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1499502,TRUE,28.931,FALSE,8501,0.164,0.0052,193.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-24,13745,0,46.857,295,0,0.857,265.437,0,0.905,5.697,0,0.017,1.33,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1508975,TRUE,29.114,FALSE,8473,0.163,0.0064,155.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-25,13745,0,46.857,295,0,0.857,265.437,0,0.905,5.697,0,0.017,1.1,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1517282,TRUE,29.274,FALSE,8347,0.161,0.0069,144.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-26,14150,405,57.857,298,3,0.429,273.258,7.821,1.117,5.755,0.058,0.008,0.9,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1521574,TRUE,29.357,TRUE,8232,0.159,0.007,142.6,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,TRUE,FALSE,FALSE,TRUE
"KOR","Asia","South Korea",2020-07-27,14150,0,57.857,298,0,0.429,273.258,0,1.117,5.755,0,0.008,0.79,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1525622,TRUE,29.435,TRUE,8112,0.157,0.0068,146.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-28,14150,0,57.857,298,0,0.429,273.258,0,1.117,5.755,0,0.008,0.75,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1536352,TRUE,29.642,FALSE,7902,0.152,0.0067,148.7,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-29,14150,0,57.857,298,0,0.429,273.258,0,1.117,5.755,0,0.008,0.64,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1545955,TRUE,29.827,FALSE,7891,0.152,0.006,166.9,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-30,14150,0,57.857,298,0,0.429,273.258,0,1.117,5.755,0,0.008,0.68,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1554863,TRUE,29.999,FALSE,7909,0.153,0.0059,169.8,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-07-31,14150,0,57.857,298,0,0.429,273.258,0,1.117,5.755,0,0.008,0.63,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1562444,TRUE,30.145,FALSE,7638,0.147,0.0046,219.1,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
"KOR","Asia","South Korea",2020-08-01,14150,0,57.857,298,0,0.429,273.258,0,1.117,5.755,0,0.008,0.71,TRUE,FALSE,NA,NA,NA,NA,NA,NA,1570478,TRUE,30.3,FALSE,7599,0.147,0.0041,246.3,"people tested",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.24,527.967,43.4,13.914,8.622,35938.374,FALSE,85.998,6.8,TRUE,TRUE,NA,12.27,83.03,0.916,51815808,NA,NA,NA,NA
